Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,,
12/31/2017,96008,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,235,1478000,0.007429623,0.048375656,0.08048834,,
12/31/2017,83519,58103,ND,Fargo,Cass,Fargo,236,188600,0.001593202,0.003191489,-0.003171247,,
12/31/2017,72393,33064,FL,Miami-Fort Lauderdale,Broward,Pompano Beach,237,191100,0.006849315,0.041416894,0.149128082,,
12/31/2017,73014,34135,FL,Fort Myers,Lee,Bonita Springs,238,277900,0.002887044,0.001802451,-0.014189429,,
12/31/2017,70825,30040,GA,Atlanta,Forsyth,Cumming,239,274100,0.001827485,0.009576427,0.051400077,,
12/31/2017,93146,79938,TX,El Paso,El Paso,El Paso,240,132800,0.004538578,0.009118541,0.029457364,,
12/31/2017,71871,32218,FL,Jacksonville,Duval,Jacksonville,241,165400,0.012239902,0.02988792,0.101932045,,
12/31/2017,92125,77845,TX,College Station,Brazos,College Station,242,226800,0.00265252,0.013404826,-0.002638522,,
12/31/2017,72392,33063,FL,Miami-Fort Lauderdale,Broward,Margate,243,170900,0.007665094,0.032628399,0.12212738,,
12/31/2017,76983,44077,OH,Cleveland,Lake,Painesville,244,140500,0,0.004288778,0.018854242,,
12/31/2017,76471,43026,OH,Columbus,Franklin,Hilliard,245,213700,0.010879849,0.040915733,0.110706861,,
12/31/2017,67720,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,246,235300,-0.000849257,-0.001697073,0.008572653,,
12/31/2017,70835,30052,GA,Atlanta,Walton,Loganville,247,191000,0.007383966,0.021936865,0.079096045,,
12/31/2017,61895,10701,NY,New York,Westchester,Yonkers,248,438400,-0.003183265,0,0.067185979,,
12/31/2017,96221,90731,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,249,584700,0.005503009,0.02077514,0.053513514,,
12/31/2017,69431,27587,NC,Raleigh,Wake,Wake Forest,250,287400,0.001393728,0.012684989,0.028632785,,
12/31/2017,72532,33313,FL,Miami-Fort Lauderdale,Broward,Lauderhill,251,75400,0.012080537,0.058988764,0.137254902,,
12/31/2017,93490,80634,CO,Greeley,Weld,Greeley,252,283600,0.008176324,0.021613833,0.088257866,,
12/31/2017,73183,34711,FL,Orlando,Lake,Clermont,253,247200,0.008156607,0.018961253,0.057766367,,
12/31/2017,96364,91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,254,525900,0.00940499,0.027750635,0.089722337,,
12/31/2017,89249,71913,AR,Hot Springs,Garland,Hot Springs,255,148600,0.000673401,0.002022927,0.037709497,,
12/31/2017,74815,38401,TN,Nashville,Maury,Columbia,256,161800,0.001237624,0.011882427,0.153243051,,
12/31/2017,99252,97402,OR,Eugene,Lane,Eugene,257,231100,0.004782609,0.014931928,0.099429115,,
12/31/2017,97991,95123,CA,San Jose,Santa Clara,San Jose,258,932900,0.021013462,0.066049594,0.187802394,,
12/31/2017,84618,60616,IL,Chicago,Cook,Chicago,259,255600,0.009877519,0.006299213,0.079847909,,
12/31/2017,71837,32174,FL,Daytona Beach,Volusia,Ormond Beach,260,236200,0.003824904,0.018981881,0.063006301,,
12/31/2017,97751,94544,CA,San Francisco,Alameda,Hayward,261,615400,0.01383855,0.039351461,0.126693519,,
12/31/2017,70826,30041,GA,Atlanta,Forsyth,Cumming,262,332300,0.002110977,0.010337489,0.046614173,,
12/31/2017,58743,2360,MA,Boston,Plymouth,Plymouth,263,350300,-0.000570613,0.013306335,0.065389294,,
12/31/2017,66125,20001,DC,Washington,District of Columbia,Washington,264,631900,0.000316606,-0.002683081,0.010393348,,
12/31/2017,76595,43228,OH,Columbus,Franklin,Columbus,265,119200,0.017064846,0.04745167,0.150579151,,
12/31/2017,97328,93550,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Palmdale,266,255700,0.009474931,0.036061588,0.139483066,,
12/31/2017,95785,89052,NV,Las Vegas,Clark,Henderson,267,386400,0.003897116,0.023576159,0.089678511,,
12/31/2017,71038,30318,GA,Atlanta,Fulton,Atlanta,268,164000,-0.001218027,0.021806854,0.104377104,,
12/31/2017,62019,11208,NY,New York,Kings,New York,269,463200,0.002597403,0.015566762,0.138363234,,
12/31/2017,66825,21215,MD,Baltimore,Baltimore City,Baltimore,270,101000,-0.029779059,-0.038095238,0.032719836,,
12/31/2017,89528,72401,AR,Jonesboro,Craighead,Jonesboro,271,117900,-0.00169348,-0.005063291,0.080659945,,
12/31/2017,97717,94509,CA,San Francisco,Contra Costa,Antioch,272,384900,0.005223296,0.020143122,0.084530854,,
12/31/2017,85941,63123,MO,St. Louis,Saint Louis,Affton,273,145100,0,-0.001376462,-0.042244224,,
12/31/2017,98411,95747,CA,Sacramento,Placer,Roseville,274,461200,0.002608696,0.013403648,0.071810365,,
12/31/2017,97225,93309,CA,Bakersfield,Kern,Bakersfield,275,191600,0.00209205,0.005774278,0.052747253,,
12/31/2017,95819,89123,NV,Las Vegas,Clark,Las Vegas,276,272600,0.005533014,0.029845108,0.112199102,,
12/31/2017,66242,20147,VA,Washington,Loudoun,Ashburn,277,481500,-0.000415196,-0.003311944,0.018185663,,
12/31/2017,75755,40601,KY,Frankfort,Franklin,Frankfort,278,128800,0.000777001,-0.003866976,0.053147997,,
12/31/2017,65933,19446,PA,Philadelphia,Montgomery,Lansdale,279,296800,-0.000336814,0,0.014354067,,
12/31/2017,61200,8831,NJ,New York,Middlesex,Monroe Township,280,324900,-0.001229634,-0.010958904,-0.032459797,,
12/31/2017,76501,43068,OH,Columbus,Franklin,Reynoldsburg,281,158700,0.008259212,0.029850746,0.112123336,,
12/31/2017,73233,34953,FL,Port St. Lucie,Saint Lucie,Port Saint Lucie,282,213500,-0.002802429,0.017151024,0.084306755,,
12/31/2017,60594,7087,NJ,New York,Hudson,Union City,283,374100,0.008627662,0.024931507,0.079030862,,
12/31/2017,92474,78501,TX,McAllen,Hidalgo,McAllen,284,109600,0.010138249,0.017641597,0.044804576,,
12/31/2017,73409,35242,AL,Birmingham,Jefferson,Hoover,285,332700,0.003922752,0.007266122,0.00331725,,
12/31/2017,98378,95687,CA,Vallejo,Solano,Vacaville,286,403300,0.011791269,0.023604061,0.072891727,,
12/31/2017,77698,45601,OH,Chillicothe,Ross,Chillicothe,287,109100,0.002757353,0.012059369,-0.022401434,,
12/31/2017,97576,94122,CA,San Francisco,San Francisco,San Francisco,288,1380300,0.013510537,0.042286491,0.146523798,,
12/31/2017,90657,75056,TX,Dallas-Fort Worth,Denton,The Colony,289,278100,0.003971119,0.020550459,0.084633385,,
12/31/2017,70294,29072,SC,Columbia,Lexington,Lexington,290,192100,-0.002596054,-0.002596054,0.036697248,,
12/31/2017,96468,91710,CA,Riverside,San Bernardino,Chino,291,471100,0.004691832,0.013336201,0.065355043,,
12/31/2017,69497,27713,NC,Durham,Durham,Durham,292,234400,0.002137666,0.005145798,0.047831918,,
12/31/2017,67598,23223,VA,Richmond,Richmond City,Richmond,293,146800,0.009628611,0.031623331,0.11634981,,
12/31/2017,84504,60453,IL,Chicago,Cook,Oak Lawn,294,180300,-0.000554324,0.006700168,0.025014213,,
12/31/2017,60639,7302,NJ,New York,Hudson,Jersey City,295,781000,0.01048001,0.026550999,0.114758778,,
12/31/2017,84641,60641,IL,Chicago,Cook,Chicago,296,279800,-0.001427552,0.004667864,0.068346697,,
12/31/2017,97318,93535,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lancaster,297,236900,0.008085106,0.032693984,0.138395002,,
12/31/2017,84624,60622,IL,Chicago,Cook,Chicago,298,402700,0,-0.003957457,-0.001487726,,
12/31/2017,71878,32225,FL,Jacksonville,Duval,Jacksonville,299,228000,0.010190518,0.019677996,0.088825215,,
12/31/2017,97319,93536,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lancaster,300,337200,0.006567164,0.023368741,0.107389163,,
12/31/2017,97189,93257,CA,Visalia,Tulare,Porterville,301,185000,0.01369863,0.035834267,0.094674556,,
12/31/2017,67719,23451,VA,Virginia Beach,Virginia Beach City,Virginia Beach,302,380600,-0.003925674,0.000262812,0.013042321,,
12/31/2017,97435,93727,CA,Fresno,Fresno,Fresno,303,241700,0.004154549,0.013417191,0.096145125,,
12/31/2017,69699,28078,NC,Charlotte,Mecklenburg,Huntersville,304,281400,0.007879656,0.02252907,0.068742879,,
12/31/2017,63478,14221,NY,Buffalo,Erie,Amherst,305,237000,0.005515486,0.018916595,0.071913161,,
12/31/2017,65787,19120,PA,Philadelphia,Philadelphia,Philadelphia,306,95700,-0.003125,0.018085106,0.092465753,,
12/31/2017,79398,48823,MI,Lansing,Ingham,East Lansing,307,186900,0.002144772,0.011911207,0.020196507,,
12/31/2017,97222,93306,CA,Bakersfield,Kern,Bakersfield,308,189700,0.005299417,0.014981273,0.045179063,,
12/31/2017,72252,32828,FL,Orlando,Orange,Orlando,309,284500,0.007436261,0.018982808,0.053313588,,
12/31/2017,84656,60660,IL,Chicago,Cook,Chicago,310,174300,-0.00627138,-0.021336328,-0.002860412,,
12/31/2017,91261,76116,TX,Dallas-Fort Worth,Tarrant,Fort Worth,311,183400,0.007692308,0.025153717,0.125153374,,
12/31/2017,58710,2301,MA,Boston,Plymouth,Brockton,312,278800,0.004684685,0.026131763,0.100671141,,
12/31/2017,93449,80525,CO,Fort Collins,Larimer,Fort Collins,313,376100,0.005883926,0.017036236,0.053501401,,
12/31/2017,72540,33321,FL,Miami-Fort Lauderdale,Broward,Tamarac,314,180100,0.000555556,0.018089316,0.090193705,,
12/31/2017,82474,55901,MN,Rochester,Olmsted,Rochester,315,200600,0.000998004,0.02086514,0.133333333,,
12/31/2017,66043,19720,DE,Philadelphia,New Castle,New Castle,316,221900,0.05817835,0.135619243,0.296902396,,
12/31/2017,70909,30135,GA,Atlanta,Douglas,Douglasville,317,157700,-0.006926952,-0.004419192,0.074982958,,
12/31/2017,67189,22204,VA,Washington,Arlington,Arlington,318,498500,0.001406187,0.00788516,0.036382536,,
12/31/2017,62015,11204,NY,New York,Kings,New York,319,877700,-0.001706096,0.005614115,0.046875,,
12/31/2017,93205,80015,CO,Denver,Arapahoe,Centennial,320,380100,0.006887417,0.018488746,0.067097136,,
12/31/2017,98413,95758,CA,Sacramento,Sacramento,Elk Grove,321,372200,0.002693966,0.013616558,0.080720093,,
12/31/2017,65701,19020,PA,Philadelphia,Bucks,Bensalem,322,245800,0.002446982,0.014026403,0.034076567,,
12/31/2017,70904,30127,GA,Atlanta,Cobb,Powder Springs,323,181300,0.004988914,0.020833333,0.058995327,,
12/31/2017,84317,60056,IL,Chicago,Cook,Mount Prospect,324,298500,0.004712218,0.003361345,0.002687269,,
12/31/2017,66787,21122,MD,Baltimore,Anne Arundel,Pasadena,325,304100,-0.000657246,-0.005884276,-0.013942931,,
12/31/2017,69491,27707,NC,Durham,Durham,Durham,326,215400,0.003727866,0.011742602,0.056400196,,
12/31/2017,66832,21222,MD,Baltimore,Baltimore,Dundalk,327,140200,-0.00284495,0.005017921,0.020378457,,
12/31/2017,66679,20874,MD,Washington,Montgomery,Germantown,328,287900,-0.001733703,0.004535939,0.022735346,,
12/31/2017,62030,11219,NY,New York,Kings,New York,329,926200,0.003902016,0.007396128,0.126215953,,
12/31/2017,72538,33319,FL,Miami-Fort Lauderdale,Broward,Lauderhill,330,100900,-0.007866273,0.022289767,0.110011001,,
12/31/2017,94871,85282,AZ,Phoenix,Maricopa,Tempe,331,266000,-0.001501502,0.008722033,0.065278334,,
12/31/2017,84340,60085,IL,Chicago,Lake,Waukegan,332,112600,0,0.009865471,0.058270677,,
12/31/2017,97970,95076,CA,Santa Cruz,Santa Cruz,Watsonville,333,545100,-0.001099505,0.009257545,0.077272727,,
12/31/2017,92120,77840,TX,College Station,Brazos,College Station,334,173700,0.008125363,0.018171161,0.037634409,,
12/31/2017,72626,33467,FL,Miami-Fort Lauderdale,Palm Beach,Greenacres,335,285000,-0.000350754,0.013513514,0.037117904,,
12/31/2017,95770,89031,NV,Las Vegas,Clark,North Las Vegas,336,232100,0.009569378,0.042677448,0.157605985,,
12/31/2017,97745,94538,CA,San Francisco,Alameda,Fremont,337,890700,0.018757863,0.044564325,0.116025561,,
12/31/2017,76231,42101,KY,Bowling Green,Warren,Bowling Green,338,138300,0.008752735,0.023686158,0.150582363,,
12/31/2017,97223,93307,CA,Bakersfield,Kern,Bakersfield,339,161000,0.005621487,0.010671689,0.051600261,,
12/31/2017,71719,31907,GA,Columbus,Muscogee,Columbus,340,82200,0.004889976,0.016069221,0.060645161,,
12/31/2017,84617,60615,IL,Chicago,Cook,Chicago,341,188000,0.002666667,0.019522777,0.068181818,,
12/31/2017,70696,29730,SC,Charlotte,York,Rock Hill,342,144100,0.009810792,0.021985816,0.08427389,,
12/31/2017,72460,33157,FL,Miami-Fort Lauderdale,Miami-Dade,Village of Palmetto Bay,343,300100,0.003008021,0.01591063,0.086531499,,
12/31/2017,99589,98133,WA,Seattle,King,Shoreline,344,566600,0.008364478,0.033187454,0.167525242,,
12/31/2017,97748,94541,CA,San Francisco,Alameda,Hayward,345,614600,0.013021263,0.039404702,0.123994148,,
12/31/2017,70377,29223,SC,Columbia,Richland,Columbia,346,117200,0.006872852,0.017361111,0.011216566,,
12/31/2017,70056,28601,NC,Hickory,Catawba,Hickory,347,141500,0.005685856,0.025362319,0.055970149,,
12/31/2017,62036,11225,NY,New York,Kings,New York,348,912400,-0.007181719,-0.053428779,0.004182258,,
12/31/2017,72220,32792,FL,Orlando,Seminole,Goldenrod,349,226300,0.005330964,0.014798206,0.086413826,,
12/31/2017,96236,90802,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Long Beach,350,362300,0.008911167,0.031018782,0.094561934,,
12/31/2017,62024,11213,NY,New York,Kings,New York,351,963300,0,0.015175466,0.021202163,,
12/31/2017,71532,31419,GA,Savannah,Chatham,Savannah,352,159200,0.006321113,0.017252396,0.089664613,,
12/31/2017,85866,63021,MO,St. Louis,Saint Louis,Ballwin,353,234600,-0.001277139,0.005572225,-0.037340993,,
12/31/2017,89982,73160,OK,Oklahoma City,Cleveland,Moore,354,132400,0.003030303,0.012232416,0.004552352,,
12/31/2017,97940,95035,CA,San Jose,Santa Clara,Milpitas,355,1017400,0.022307074,0.07331997,0.177137568,,
12/31/2017,96657,92115,CA,San Diego,San Diego,San Diego,356,470800,0.006197906,0.024591948,0.01816609,,
12/31/2017,70482,29445,SC,Charleston,Berkeley,Goose Creek,357,172600,0.003488372,0.017088981,0.070055797,,
12/31/2017,63615,14580,NY,Rochester,Monroe,Town of Webster,358,201000,-0.005934718,-0.001490313,-0.050543222,,
12/31/2017,69275,27284,NC,Winston-Salem,Forsyth,Kernersville,359,161000,0.004993758,0.015132409,0.036703155,,
12/31/2017,85947,63129,MO,St. Louis,Saint Louis,Oakville,360,210800,-0.000947867,0.000474608,-0.050877983,,
12/31/2017,96646,92104,CA,San Diego,San Diego,San Diego,361,620400,0.003234153,0.006326034,0.072985126,,
12/31/2017,70496,29464,SC,Charleston,Charleston,Mount Pleasant,362,435000,0.004618938,0.014932338,0.048951049,,
12/31/2017,88757,70726,LA,Baton Rouge,Livingston,Denham Springs,363,174700,0.008078477,0.008078477,0.095297806,,
12/31/2017,66143,20020,DC,Washington,District of Columbia,Washington,364,306500,0.004588659,0.013558201,0.023372287,,
12/31/2017,64009,15301,PA,Pittsburgh,Washington,Washington,365,140400,0.000712758,0.006451613,-0.021602787,,
12/31/2017,96186,90631,CA,Los Angeles-Long Beach-Anaheim,Orange,La Habra,366,581900,0.007793557,0.014470014,0.057231105,,
12/31/2017,60368,6516,CT,New Haven,New Haven,West Haven,367,166000,0.004234725,0.01965602,-0.00419916,,
12/31/2017,94738,85022,AZ,Phoenix,Maricopa,Phoenix,368,265600,0.002264151,0.016845329,0.0632506,,
12/31/2017,97202,93274,CA,Visalia,Tulare,Tulare,369,186400,0.007567568,0.014145811,0.046015713,,
12/31/2017,62014,11203,NY,New York,Kings,New York,370,490100,-0.000815494,0.010723861,0.067058567,,
12/31/2017,94883,85301,AZ,Phoenix,Maricopa,Glendale,371,150800,0.002659574,0.01754386,0.063469676,,
12/31/2017,96964,92646,CA,Los Angeles-Long Beach-Anaheim,Orange,Huntington Beach,372,791900,0.004311985,0.015386588,0.025644347,,
12/31/2017,97167,93230,CA,Hanford,Kings,Hanford,373,201800,0.006986028,0.016624685,0.093766938,,
12/31/2017,70791,30004,GA,Atlanta,Fulton,Milton,374,394500,-0.001012915,0.00025355,0.022285566,,
12/31/2017,90612,75002,TX,Dallas-Fort Worth,Collin,Allen,375,290900,0.003795721,0.014295676,0.052460203,,
12/31/2017,58565,1960,MA,Boston,Essex,Peabody,376,412600,0.003404669,0.007570208,0.067805383,,
12/31/2017,97792,94587,CA,San Francisco,Alameda,Union City,377,834400,0.013851762,0.039750779,0.125134844,,
12/31/2017,96965,92647,CA,Los Angeles-Long Beach-Anaheim,Orange,Huntington Beach,378,726900,0.004560531,0.015932914,0.058540848,,
12/31/2017,87073,66061,KS,Kansas City,Johnson,Olathe,379,220100,0.016158818,0.035277516,0.075757576,,
12/31/2017,71434,31088,GA,Warner Robins,Houston,Warner Robins,380,122300,0,0.006584362,0.053402239,,
12/31/2017,96962,92630,CA,Los Angeles-Long Beach-Anaheim,Orange,Lake Forest,381,685900,0.004540129,0.009270159,0.043987823,,
12/31/2017,97952,95051,CA,San Jose,Santa Clara,Santa Clara,382,1369700,0.027069586,0.094184375,0.251439013,,
12/31/2017,99575,98115,WA,Seattle,King,Seattle,383,818600,0.011866502,0.030463243,0.144574944,,
12/31/2017,72103,32608,FL,Gainesville,Alachua,Gainesville,384,202000,0.000495295,0.016607952,0.083690987,,
12/31/2017,94724,85008,AZ,Phoenix,Maricopa,Phoenix,385,179600,0.002791736,0.026285714,0.136708861,,
12/31/2017,99048,97045,OR,Portland,Clackamas,Oregon City,386,383600,0.008147175,0.019670388,0.071209159,,
12/31/2017,95806,89110,NV,Las Vegas,Clark,Las Vegas,387,180800,0.011185682,0.044482958,0.14866582,,
12/31/2017,96846,92376,CA,Riverside,San Bernardino,Rialto,388,315400,0.008634474,0.018076178,0.067704807,,
12/31/2017,72653,33511,FL,Tampa,Hillsborough,Brandon,389,203400,0.006930693,0.018527792,0.07278481,,
12/31/2017,98135,95355,CA,Modesto,Stanislaus,Modesto,390,313600,0.005450465,0.020169161,0.092682927,,
12/31/2017,73761,36117,AL,Montgomery,Montgomery,Montgomery,391,159500,0.009493671,-0.01299505,-0.023867809,,
12/31/2017,99930,98632,WA,Longview,Cowlitz,Longview,392,170400,-0.006413994,0.000587199,0.12772998,,
12/31/2017,66834,21224,MD,Baltimore,Baltimore City,Baltimore,393,193300,0.001035733,0.020591341,0.098919841,,
12/31/2017,96690,92154,CA,San Diego,San Diego,San Diego,394,452400,0.001106439,0.008470798,0.052827554,,
12/31/2017,72617,33458,FL,Miami-Fort Lauderdale,Palm Beach,Jupiter,395,327100,0.001224365,0.016785825,0.054821025,,
12/31/2017,76596,43229,OH,Columbus,Franklin,Columbus,396,146900,0.013802622,0.036697248,0.100374532,,
12/31/2017,73221,34787,FL,Orlando,Orange,Winter Garden,397,271700,0.006296296,0.016080778,0.040996169,,
12/31/2017,99251,97401,OR,Eugene,Lane,Eugene,398,313600,0.005450465,0.015873016,0.062690613,,
12/31/2017,71897,32246,FL,Jacksonville,Duval,Jacksonville,399,170000,0.012507445,0.024713683,0.087651951,,
12/31/2017,70513,29485,SC,Charleston,Dorchester,Summerville,400,207200,0.006313745,0.023715415,0.081419624,,
12/31/2017,72581,33414,FL,Miami-Fort Lauderdale,Palm Beach,Wellington,401,366300,-0.000272926,0.012997788,0.055315471,,
12/31/2017,69489,27705,NC,Durham,Durham,Durham,402,249300,0.004836759,0.010539116,0.030591153,,
12/31/2017,87563,67401,KS,Salina,Saline,Salina,403,109600,0.005504587,0.020484171,0.071358749,,
12/31/2017,74214,37167,TN,Nashville,Rutherford,Smyrna,404,206200,0.007820137,0.031515758,0.131102578,,
12/31/2017,65031,17331,PA,York,York,Hanover,405,165900,0.001207001,0.011585366,0.031716418,,
12/31/2017,66758,21061,MD,Baltimore,Anne Arundel,Glen Burnie,406,247600,0.00242915,0.010199918,0.015586546,,
12/31/2017,97926,95014,CA,San Jose,Santa Clara,Cupertino,407,2156500,0.024562904,0.079329329,0.205826437,,
12/31/2017,100157,99208,WA,Spokane,Spokane,Spokane,408,239300,0.006731174,0.018297872,0.088717015,,
12/31/2017,94921,85345,AZ,Phoenix,Maricopa,Peoria,409,189400,0.001057082,0.01391863,0.082904517,,
12/31/2017,90316,74133,OK,Tulsa,Tulsa,Tulsa,410,183900,0,0.01043956,0.004369197,,
12/31/2017,98361,95670,CA,Sacramento,Sacramento,Rancho Cordova,411,311700,0.002573175,0.016634051,0.102972399,,
12/31/2017,96647,92105,CA,San Diego,San Diego,San Diego,412,415700,0.007757576,0.020122699,0.08708159,,
12/31/2017,77986,46143,IN,Indianapolis,Johnson,Greenwood,413,161900,0.003719777,0.018879799,0.058169935,,
12/31/2017,99961,98682,WA,Portland,Clark,Vancouver,414,293100,0.007216495,0.025183631,0.096110696,,
12/31/2017,84399,60148,IL,Chicago,Du Page,Lombard,415,261900,0.004988488,0.021052632,0.062905844,,
12/31/2017,77402,45013,OH,Cincinnati,Butler,Hamilton,416,138000,0.000725163,0.010248902,0.067285383,,
12/31/2017,71914,32303,FL,Tallahassee,Leon,Tallahassee,417,134700,0.002232143,0.010502626,0.047433904,,
12/31/2017,95318,87124,NM,Albuquerque,Sandoval,Rio Rancho,418,164600,0.013546798,0.03068253,0.073011734,,
12/31/2017,94843,85251,AZ,Phoenix,Maricopa,Scottsdale,419,295900,-0.000675447,0.009208731,0.076,,
12/31/2017,65742,19067,PA,Philadelphia,Bucks,Lower Makefield,420,358400,0.003078645,0.009577465,0.011857708,,
12/31/2017,66666,20852,MD,Washington,Montgomery,North Bethesda,421,403500,-0.003211462,0.001240695,0.00875,,
12/31/2017,70846,30066,GA,Atlanta,Cobb,Marietta,422,247000,0.006930289,0.028309742,0.073913043,,
12/31/2017,65801,19134,PA,Philadelphia,Philadelphia,Philadelphia,423,55600,0.007246377,0.023941068,0.025830258,,
