Name,BD BUSINESS EXPECTATIONS (PAN GERMANY) VOLA,BD COMPOSITE LEADING INDICATOR - TREND RESTORED SADJ,BD CONSUMER CONFIDENCE INDICATOR - GERMANY SADJ,"BD TRADE & IND: BUS CLIMATE, INDEX VOLA",BD BUSINESS EXPECTATIONS (PAN GERMANY) (%YOY) SADJ,BD GERMAN MARKS TO US$ (MTH.AVG.) NADJ,BD US $ TO 1 EURO (DEUTSCHEMARK DERIVED HISTORY PRIOR 1999) NADJ,EM BOE EURO TRADE WEIGHTED INDEX NADJ,EM EFFECTIVE EXCH.RATE: BROAD GROUP(38 PARTNERS) - REAL CPI NADJ,BD MONEY SUPPLY M0 CURN,BD MONEY SUPPLY-GERMAN CONTRIBUTION TO EURO M1(PAN BD M0790),BD MONEY SUPPLY- M2 (CONTRIBUTION TO EURO BASIS FROM M0195) CURA,"BD MNY.SUPL-M3(CONTRIB TO EUR BASIS FM.M0195),FM M06 2010 EXC",BD DISCOUNT RATE / SHORT TERM EURO REPO RATE NADJ,BD FIBOR - 3 MONTH (MTH.AVG.) NADJ,BD BANK PRIME LENDING RATE / ECB MARGINAL LENDING FACILITY NADJ,BD LONG TERM GOVERNMENT BOND YIELD - 9-10 YEARS NADJ,"BD DAX SHARE PRICE INDEX, EP NADJ",BD LENDING TO ENTERPRISES & INDIVIDUALS CURN,BD CPI (CAL ADJ) SADJ,BD CPI: TOTAL NADJ,BD INFLATION NADJ,BD HICP: TOTAL NADJ,BD EXPORT PRICE INDEX (CAL ADJ) SADJ,BD IMPORT PRICE INDEX (CAL ADJ) SADJ,BD TERMS OF TRADE (ON THE BASIS OF PRICE INDICES) (CAL ADJ) SADJ,BD EXPORT PRICE INDEX NADJ,BD IMPORT PRICE INDEX NADJ,"BD PPI: INDL. PRODUCTS, TOTAL, SOLD ON THE DOMESTIC MARKET NADJ",BD CPI (%YOY) NADJ,"BD EMPLOYED PERSONS (RESIDENCE CONCEPT, ILO) VOLA",BD UNEMPLOYMENT LEVEL (PAN BD FROM SEPT 1990) VOLN,BD UNEMPLOYMENT REGISTERED (PAN BD FROM JAN 1992) (CAL ADJ) VOLA,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,BD UNEMPLOYMENT: % CIVILIAN LABOUR(% DEPENDENT LABOUR TO DEC 196,"EG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ","WG UNEMPLOYMENT RATE, REGISTERED (CAL ADJ) SADJ",BD UNEMPLOYMENT RATIO AS % OF DEPENDENT LABOUR FORCE(DISC.) SADJ,BD VACANCIES (DEC 1999 ONWARDS NEW DEFINITION) VOLA,BD VACANCIES (PAN BD FROM M0790) VOLN,"BD WAGE & SALARY,OVERALL ECONOMY-ON A MTHLY BASIS(PAN BD M0191)",BD WAGE & SALARY: ON HRLY. BASIS - PRDG. SECTOR (BDHRWAGEF) NADJ,BD EMPLOYED PERSONS (RESIDENCE CONCEPT) ((%YOY) VOLA,"BD WAGE & SALARY, OVERALL ECONOMY - ON A MTHLY BASIS (%YOY) NADJ","BD WAGE&SALARY, HRLY.BASIS - PRDG. SECTOR (BDHRWAGEF)(%YOY) NADJ",BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA SADJ,BD RETAIL SALES EXCL CARS (CAL ADJ) X-12-ARIMA VOLA,BD RETAIL SALES EXCLUDING CARS INDEX VOLN,BD NEW PASSENGER CAR REGISTRATIONS VOLN,"BD PRODUCTIVITY: OUTPUT PER MAN-HOUR WORKED,M&Q&MFG SCT(B+C)","BD WAGES & SALARIES: PER UNIT OF OUTPUT, M&Q&MFG SCT (B+C) VOLA",BD INDL PROD: INDUSTRY INCL CNSTR (CAL ADJ) VOLA,BD INDL PROD: MANUFACTURING (CAL ADJ) VOLA,BD NEW ORDERS RECD: CNSTR - RESL CNSTR VOLA,BD MANUFACTURING ORDERS SADJ,BD MANUFACTURING ORDERS (CAL ADJ). VOLA,BD INSOLVENCIES - BUSINESS ENTERPRISES VOLN,BD EUROPACE HEDONIC HOUSE PRICE COMPOSITE INDEX NADJ,BD BOP CAPITAL & FINANCIAL ACCOUNT BALANCE (PAN BD M0790) CURN,BD CURRENT ACCOUNT BALANCE CURN,BD BOP: EXPORTS FOB CURA,BD BOP: IMPORTS CIF CURA,BD BOP: VISIBLE TRADE BALANCE CURA,BD EXPORTS OF GOODS (FOB) CURA,BD IMPORTS OF GOODS (CIF) CURA,BD VISIBLE TRADE BALANCE CURA,BD INTERNATIONAL RESERVES CURN,BD TOTAL EXPORTS OF GOODS CURN,BD TOTAL IMPORTS OF GOODS CURN,BD TERMS OF TRADE (PAN BD FROM 1991) NADJ,BD EXPORTS FOB (PAN BD M0790) (%YOY) CURA,BD IMPORTS CIF (PAN BD M0790) (%YOY) CURA
4/15/83,#DIV/0!,0.003432867,#DIV/0!,#DIV/0!,#DIV/0!,0.013497799,-0.013338602,-0.03231907,-0.018877672,-0.01345895,0.01493652,-0.003202562,0.001897533,0,-0.04587156,#DIV/0!,0.01212938,0.068944663,0.003580376,0.001642036,0.003278689,-0.003395412,#VALUE!,0.002564103,0.002132196,0,0.002557545,0.00106383,0.002805049,-0.003395412,#DIV/0!,-0.055617455,#VALUE!,-0.057471264,0.012195122,#DIV/0!,0.012195122,#DIV/0!,0.027027027,0.004843885,0.005309373,0.006993007,#DIV/0!,-0.035800413,-0.038778629,#DIV/0!,#DIV/0!,#DIV/0!,-0.228098501,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.00203252,-0.004651163,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.008938547,0.015822785,-0.195238095,#DIV/0!,#DIV/0!,#DIV/0!,0.001492136,-0.201120129,0.257893083
5/15/83,#DIV/0!,0.002979214,#DIV/0!,#DIV/0!,#DIV/0!,0.010408556,-0.010288608,-0.018404298,-0.013076936,0.025920873,0.050772627,-0.002008032,0.002604167,0,0.025,#DIV/0!,0.023968043,-0.04427157,0.005418932,0.003278689,0.004901961,-0.094642047,#VALUE!,0.003836317,0.004255319,0,0.003826531,0.004250797,0.001398601,-0.094642047,#DIV/0!,-0.046618374,#VALUE!,-0.048780488,0,#DIV/0!,0,#DIV/0!,0.013157895,0.041721307,0.003250051,0,#DIV/0!,-0.158884866,-0.068658427,#DIV/0!,#DIV/0!,#DIV/0!,-0.000943705,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.00203666,-0.128971963,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.011837655,0.013084112,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.000422478,0.248340587,-1.341784132
6/15/83,#DIV/0!,0.002654956,#DIV/0!,#DIV/0!,#DIV/0!,0.033621284,-0.032528053,-0.018279879,-0.012432339,-0.017287234,0.025210084,0.006036217,0.00472255,0,0.045028143,#DIV/0!,0.054616385,0.065117656,0.01438065,0.003267974,0.001626016,-0.245714291,#VALUE!,0.002547771,0.009533898,-0.007211538,0.001270648,0.00952381,0.002793296,-0.245714291,#DIV/0!,-0.010050724,#VALUE!,-0.012820513,0,#DIV/0!,0,#DIV/0!,0,-0.001993193,0.001012351,0.002314815,#DIV/0!,-0.001089538,-0.002211058,#DIV/0!,#DIV/0!,#DIV/0!,0.074426802,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.026422764,0.076180258,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.031197772,0.025215252,0.088757396,#DIV/0!,#DIV/0!,#DIV/0!,-0.008175295,-1.439391972,4.064437409
7/15/83,#DIV/0!,0.002636576,#DIV/0!,#DIV/0!,#DIV/0!,0.014360826,-0.014177355,-0.011293437,-0.008794065,0.033829499,-0.00204918,0.0052,0.008695652,0,0,#DIV/0!,0.016029593,0.025010421,0.002190199,0.004885993,-0.008116883,0.008403374,#VALUE!,0.002541296,0.010493179,-0.008474576,0.002538071,0.009433962,0.001392758,0.008403374,#DIV/0!,0.035314665,#VALUE!,0.025974026,-0.012048193,#DIV/0!,-0.012048193,#DIV/0!,-0.012987013,-0.036474697,0.004247573,0.002309469,#DIV/0!,-0.004320804,-0.001102512,#DIV/0!,#DIV/0!,#DIV/0!,-0.336559467,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.021782178,-0.097706879,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.041599136,-0.018596281,-0.25,#DIV/0!,#DIV/0!,#DIV/0!,-0.006831451,-0.828477121,-0.05139185
8/15/83,#DIV/0!,0.002872229,#DIV/0!,#DIV/0!,#DIV/0!,0.034194646,-0.033067606,-0.018051765,-0.012712041,-0.011780105,-0.01026694,0.001193792,0.002795899,0,0.02513465,#DIV/0!,0.015776699,-0.053273688,0.005695138,0.006482982,0.01309329,0.177604129,#VALUE!,0.005069708,0.020768432,-0.014652015,0.003797468,0.017653167,0.005563282,0.177604129,#DIV/0!,-0.002725882,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.039473684,-0.000872748,0.001007049,0,#DIV/0!,0.035714439,-0.001094346,#DIV/0!,#DIV/0!,#DIV/0!,-0.178121719,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.01417004,0.061878453,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.03156708,0.012836186,0.260869565,#DIV/0!,#DIV/0!,#DIV/0!,-0.013615345,7.9206895,0.061013172
9/15/83,#DIV/0!,0.002972049,#DIV/0!,#DIV/0!,#DIV/0!,-0.002019749,0.002046413,-0.001712289,-0.00199815,-0.025165563,-0.033195021,0.005564388,0.004414498,0,0.029772329,#DIV/0!,0.013142174,0.029925544,0.011364156,0.003220612,-0.001615509,0.001669263,#VALUE!,0.002522068,0.002034588,0,0.003783102,0.006122449,0.001383126,0.001669263,#DIV/0!,-0.028266749,#VALUE!,-0.037974684,0,#DIV/0!,0,#DIV/0!,0,-0.05179191,0,0,#DIV/0!,-0.035529104,0,#DIV/0!,#DIV/0!,#DIV/0!,0.365787435,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.025948104,-0.06867846,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.033879781,0.061557031,-0.235632184,#DIV/0!,#DIV/0!,#DIV/0!,-0.002325109,0.752684211,1.112823789
10/15/83,#DIV/0!,0.002931085,#DIV/0!,#DIV/0!,#DIV/0!,-0.024885691,0.025494495,0.007313204,0.002722139,0.025815217,0.014306152,-0.001976285,0.001619246,0,0.051020408,#DIV/0!,-0.025943396,0.047963298,0.004831475,0,0.006472492,-0.114136622,#VALUE!,0.002515723,-0.006091371,0.008674102,-0.001256281,-0.010141988,0.001381215,-0.114136622,#DIV/0!,0.006380088,#VALUE!,0.013157895,0,#DIV/0!,0,#DIV/0!,0,-0.074887726,0,0.002304147,#DIV/0!,-0.03675789,-0.036604469,#DIV/0!,#DIV/0!,#DIV/0!,-0.02600741,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.011673152,0.088268156,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.013742072,-0.043774872,0.383458647,#DIV/0!,#DIV/0!,#DIV/0!,0.00897675,0.014326759,-0.598882231
11/15/83,#DIV/0!,0.00280549,#DIV/0!,#DIV/0!,#DIV/0!,0.031362903,-0.030394741,-0.016345649,-0.014963633,0.02384106,0.089562764,-0.001584158,0,0,0.019417476,#DIV/0!,0.006053269,-0.000397984,0.005751008,0,0.003215434,-0.063467355,#VALUE!,0.00250941,0.012257406,-0.00982801,0.001257862,0.012295082,0.002758621,-0.063467355,#DIV/0!,0.021219822,#VALUE!,0.012987013,-0.012195122,#DIV/0!,-0.012195122,#DIV/0!,-0.012658228,-0.072540938,0.001006036,0,#DIV/0!,0.037033426,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.11391183,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.025,-0.112936345,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.030010718,0.048751486,-0.141304348,#DIV/0!,#DIV/0!,#DIV/0!,-0.01090316,0.29029623,1.744368673
12/15/83,#DIV/0!,0.00235961,#DIV/0!,#DIV/0!,#DIV/0!,0.023887605,-0.023319947,-0.010988039,-0.011091862,0.042690815,-0.052427184,0.00198334,-0.001385681,0,0.028571429,#DIV/0!,0.012033694,0.02720637,0.019489861,0.003210273,0.001602564,-0.00164198,#VALUE!,0.007509387,0.009081736,-0.001240695,0.005025126,0.009109312,0.001375516,-0.00164198,#DIV/0!,0.070967401,#VALUE!,0.076923077,0,#DIV/0!,0,#DIV/0!,0,-0.048912152,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.135762334,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.026266417,0.168981481,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.021331946,0.020408163,0.037974684,#DIV/0!,#DIV/0!,#DIV/0!,-0.004047325,0.965697308,0.783507977
1/15/84,#DIV/0!,0.001634761,#DIV/0!,#DIV/0!,#DIV/0!,0.02300273,-0.022486037,-0.012364062,-0.01355388,-0.045905707,-0.005464481,0,0.002543941,0,-0.055555556,#DIV/0!,-0.003567182,0.042894057,-0.007967653,0,0.0048,0.059021992,#VALUE!,0.001242236,0.01,-0.008695652,0.0075,0.015045135,0.005494505,0.059021992,#DIV/0!,0.081023046,#VALUE!,0.083333333,-0.012345679,#DIV/0!,-0.012345679,#DIV/0!,0.025641026,0.096928456,0.00120603,0,#DIV/0!,-0.001070361,-0.00110142,#DIV/0!,#DIV/0!,#DIV/0!,0.259309759,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.032755299,0.007920792,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,-0.011666667,0.12195122,#DIV/0!,#DIV/0!,#DIV/0!,-0.007433296,-0.24475756,-0.355049077
2/15/84,#DIV/0!,0.000807289,#DIV/0!,#DIV/0!,#DIV/0!,-0.039278472,0.040869029,0.022928133,0.011612473,0.013003901,-0.003434066,0.00277118,0.001845444,0,-0.027777778,0,-0.020286396,-0.050792864,0.004467104,0.0032,0.003184713,0.057093279,#VALUE!,0.001240695,-0.00990099,0.011278195,0.00248139,-0.007905138,0.00136612,0.057093279,#DIV/0!,-0.001069189,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.025,0.139320479,0.004015258,0.011494253,#DIV/0!,-0.113827425,-0.155826477,#DIV/0!,#DIV/0!,#DIV/0!,0.140346582,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.009328358,-0.029469548,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.062659195,0.032040472,0.364130435,#DIV/0!,#DIV/0!,#DIV/0!,0.010469291,1.001758843,0.393094911
3/15/84,#DIV/0!,9.54601E-05,#DIV/0!,#DIV/0!,#DIV/0!,-0.038699404,0.040276351,0.021377332,0.014048912,-0.023106547,-0.041350793,0.001184366,0.001842045,0,-0.01512605,0,-0.010962241,0.010571652,0.006407832,0.001594896,-0.001587302,0.059016529,#VALUE!,0.002478315,-0.003,0.004956629,0.002475248,-0.006972112,0.001364256,0.059016529,#DIV/0!,-0.056509657,#VALUE!,-0.054945055,0,#DIV/0!,0,#DIV/0!,0.024390244,0.17009585,0.00419916,0,#DIV/0!,-0.04510251,0,#DIV/0!,#DIV/0!,#DIV/0!,0.404890501,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0.091093117,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.044103547,-0.016884532,-0.247011952,#DIV/0!,#DIV/0!,#DIV/0!,0.009513683,-0.349882128,-0.212948689
4/15/84,#DIV/0!,-0.000160676,#DIV/0!,#DIV/0!,#DIV/0!,0.01706603,-0.016798325,-0.003299944,-0.007229382,-0.007884363,0.021567218,0.011435331,0.008503792,0,-0.003412969,0,-0.004926108,0.00232468,0.002284334,0,0.001589825,-0.055727675,#VALUE!,0.001236094,0.005015045,-0.003699137,0.002469136,0.006018054,0.005449591,-0.055727675,#DIV/0!,-0.058407998,#VALUE!,-0.058139535,0.0125,#DIV/0!,0.0125,#DIV/0!,0.023809524,0.003109386,0.00517722,0.004545455,#DIV/0!,-0.005291001,-0.047846938,#DIV/0!,#DIV/0!,#DIV/0!,-0.125565884,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.012939002,-0.111317254,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.007522568,0.017174515,-0.079365079,#DIV/0!,#DIV/0!,#DIV/0!,-0.003527681,0.15993987,0.006447041
5/15/84,#DIV/0!,1.75022E-05,#DIV/0!,#DIV/0!,#DIV/0!,0.040907541,-0.039309621,-0.017499444,-0.016678681,0.017218543,0.02885292,0.002339181,0.002051048,0,0.044520548,0,0.01980198,-0.047030022,0.006203117,0.001592357,0.003174603,-0.06016233,#VALUE!,0.004938272,0.015968064,-0.00990099,0.004926108,0.015952144,0.001355014,-0.06016233,#DIV/0!,-0.053360024,#VALUE!,-0.061728395,0,#DIV/0!,0,#DIV/0!,0.011627907,0.031980846,0.004160063,0.004524887,#DIV/0!,0.038366039,0.084626647,#DIV/0!,#DIV/0!,#DIV/0!,0.021858178,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014981273,-0.041753653,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.005475361,-0.008714597,0.143678161,#DIV/0!,#DIV/0!,#DIV/0!,-0.010852917,-0.05437498,-0.166175524
6/15/84,#DIV/0!,0.000525055,#DIV/0!,#DIV/0!,#DIV/0!,-0.003493323,0.003525411,0.007700437,0.002742135,0.010416667,-0.00752394,0.005834306,0.003411417,0.125,0.004918033,0,0,0.032044348,0.010124908,0.00317965,0.001582278,-0.0016236,#VALUE!,0.001228501,-0.001964637,0.0025,0,-0.002944063,0.00135318,-0.0016236,#DIV/0!,-0.009668478,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.022988506,0.028804325,0,0,#DIV/0!,-0.041011599,-0.081964001,#DIV/0!,#DIV/0!,#DIV/0!,-0.408512159,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.090405904,0.161220044,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.083663366,-0.016483516,-0.693467337,#DIV/0!,#DIV/0!,#DIV/0!,0.002952765,-1,-0.383915355
7/15/84,#DIV/0!,0.001323082,#DIV/0!,#DIV/0!,#DIV/0!,0.039839328,-0.038324053,-0.007544795,-0.009742195,0.029639175,0.024121296,0.003866976,0.003853128,0,0,0,0,-0.06000262,0.002598768,0,-0.012638231,-0.169731207,#VALUE!,0.001226994,0.003937008,-0.002493766,0.00122549,0.003937008,0.001351351,-0.169731207,#DIV/0!,0.042404227,#VALUE!,0.039473684,0.012345679,#DIV/0!,0.012345679,#DIV/0!,0.02247191,-0.006725126,0.004142829,0.009009009,#DIV/0!,-0.0042013,0.302948691,#DIV/0!,#DIV/0!,#DIV/0!,-0.010416131,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.095334686,-0.079737336,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.094003241,0.042458101,1.590163934,#DIV/0!,#DIV/0!,#DIV/0!,-0.002700892,#DIV/0!,0.910137026
8/15/84,#DIV/0!,0.001705663,#DIV/0!,#DIV/0!,#DIV/0!,0.013168984,-0.012982872,-0.010890938,-0.010160484,0,-0.041049798,0.00770416,0.005644615,0,-0.017944535,0,-0.015776699,0.046829268,0.004569943,0,0.008,-0.224440346,#VALUE!,0.003676471,0.007843137,-0.00375,0.00244798,0.004901961,0,-0.224440346,#DIV/0!,-0.000158933,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0,-0.03999554,0.000982318,0,#DIV/0!,-0.001044333,-0.001074215,#DIV/0!,#DIV/0!,#DIV/0!,0.018142504,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.007407407,0.013251784,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.055308642,0.013933548,0.550632911,#DIV/0!,#DIV/0!,#DIV/0!,-0.002442007,0.186870202,0.009607262
9/15/84,#DIV/0!,0.001823252,#DIV/0!,#DIV/0!,#DIV/0!,0.048351877,-0.046134375,-0.021244141,-0.021171729,-0.015018773,0.043508772,0.008409786,0.00740907,0,-0.033222591,0,-0.025893958,0.063773133,0.010449009,0.001584786,-0.004761905,-0.180494187,#VALUE!,0.003663004,0.009727626,-0.006273526,0.004884005,0.014634146,0.004048583,-0.180494187,#DIV/0!,-0.026497516,#VALUE!,-0.025316456,0,#DIV/0!,0,#DIV/0!,0,-0.044111281,0.005103042,0.002232143,#DIV/0!,0.208333665,0.033337113,#DIV/0!,#DIV/0!,#DIV/0!,0.237619342,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.014705882,-0.026156942,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.02620496,0.024312896,0.044897959,#DIV/0!,#DIV/0!,#DIV/0!,-0.009609519,-0.048562491,-0.283369783
10/15/84,#DIV/0!,0.001846838,#DIV/0!,#DIV/0!,#DIV/0!,0.014183694,-0.013987777,0.000345374,-0.004545364,-0.013977128,-0.028244788,-0.002653525,0.000668598,0,0.042955326,0,-0.041772152,0.004130163,0.003228057,0.006329114,0.012759171,0.435154991,#VALUE!,0.00729927,0.00867052,-0.001262626,0.0036452,0.004807692,0.005376344,0.435154991,#DIV/0!,0.000476793,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.021978022,-0.055822481,0,0,#DIV/0!,0,-0.001063045,#DIV/0!,#DIV/0!,#DIV/0!,0.10576383,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.001811594,-0.016528926,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.002735978,-0.055727554,0.4375,#DIV/0!,#DIV/0!,#DIV/0!,-0.001156927,0.116788903,-0.13365516
11/15/84,#DIV/0!,0.001802363,#DIV/0!,#DIV/0!,#DIV/0!,-0.024841076,0.025483421,0.011398363,0.004898723,0.036082474,0.060207612,0.003040669,0.004008909,0,-0.018121911,0,-0.040951123,0.010968466,0.004760631,0.001572327,0.003149606,-0.003205214,#VALUE!,0.001207729,-0.003820439,0.00505689,0,-0.004784689,0,-0.003205214,#DIV/0!,0.020836015,#VALUE!,0.012987013,-0.012195122,#DIV/0!,-0.012195122,#DIV/0!,0.010752688,-0.046535568,0.000976372,0.002227171,#DIV/0!,-0.001043807,0.032255088,#DIV/0!,#DIV/0!,#DIV/0!,-0.199362473,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.009041591,0.031512605,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.015916326,0.036612022,-0.08423913,#DIV/0!,#DIV/0!,#DIV/0!,0.004807696,-0.088988142,-0.145036087
12/15/84,#DIV/0!,0.001877959,#DIV/0!,#DIV/0!,#DIV/0!,0.037843078,-0.036452399,-0.007815521,-0.011186517,0.053482587,0.01305483,0.003410383,0.003327418,0,-0.021812081,0,-0.03030303,0.012082357,0.015161838,0,0,-0.078399853,#VALUE!,0.002412545,0.003835091,-0.001257862,0.001210654,0.004807692,0,-0.078399853,#DIV/0!,0.062119751,#VALUE!,0.064102564,0,#DIV/0!,0,#DIV/0!,0.031914894,-0.018808662,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,-0.192892899,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.04379562,0.135437882,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.020590868,0.026884555,-0.014836795,#DIV/0!,#DIV/0!,#DIV/0!,-0.003579829,-0.004784733,0.093215363
1/15/85,#DIV/0!,0.001918507,#DIV/0!,#DIV/0!,#DIV/0!,0.020905138,-0.020491901,0.006618467,0.000401128,-0.049586777,-0.032860825,-0.001510574,0.004642936,0,0.006861063,0,0.011363636,0.020952613,-0.005428993,0.003139717,0.007849294,0.161093229,#VALUE!,0.002406739,0.007640879,-0.006297229,0.007255139,0.011483254,0.00802139,0.161093229,#DIV/0!,0.126538857,#VALUE!,0.120481928,0.012345679,#DIV/0!,0.012345679,#DIV/0!,0.020618557,0.093732806,-0.078033554,0,#DIV/0!,-2.680978878,-0.001061995,#DIV/0!,#DIV/0!,#DIV/0!,0.160636372,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.003496503,-0.015246637,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.026754386,0.033880903,-0.38253012,#DIV/0!,#DIV/0!,#DIV/0!,-0.004180114,-0.193548311,0.604443685
2/15/85,#DIV/0!,0.001852,0.321428571,#DIV/0!,#DIV/0!,0.041332744,-0.039689189,-0.015504986,-0.01280092,0.011180124,0.00266489,0.004538578,0.00528169,0,0.049403748,0,0.066011236,0.020641928,0.005667494,0.00312989,0.003115265,-0.003174541,#VALUE!,0.006002401,0.018009479,-0.011406844,0.006002401,0.01986755,0.00265252,-0.003174541,#DIV/0!,-0.003107189,#VALUE!,0,0,#DIV/0!,0,#DIV/0!,0.04040404,0.155416838,0,0.002222222,#DIV/0!,0.077457757,-0.288826902,#DIV/0!,#DIV/0!,#DIV/0!,0.021959176,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.010526316,0.088342441,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.032447048,0,0.346341463,#DIV/0!,#DIV/0!,#DIV/0!,-0.01359505,-0.247061789,-0.262443782
